0	5.754505e-03	6.637455e-03
1	2.572479e-02	3.075822e-02
2	5.179585e-02	3.754854e-02
3	1.697341e-01	3.844569e-02
4	5.766173e-02	3.748758e-02
5	8.595331e-02	3.498876e-02
6	8.055903e-02	3.219967e-02
7	1.960276e-02	2.856834e-02
8	4.230721e-02	2.602227e-02
9	3.414978e-02	2.419439e-02
10	0.000000e+00	0.000000e+00
11	3.499384e-02	3.217941e-02
12	6.133183e-02	2.974049e-02
13	4.420567e-02	2.787850e-02
14	4.623400e-02	2.599686e-02
15	3.487096e-02	1.744104e-02
16	1.372097e-02	2.351447e-02
17	7.650989e-03	2.189129e-02
18	2.453669e-02	2.032699e-02
19	7.325433e-03	1.889619e-02
20	1.359372e-02	1.754549e-02
21	-8.879005e-03	1.156351e-02
22	6.000617e-03	1.549354e-02
23	-3.016336e-03	1.437569e-02
24	5.139844e-03	1.318729e-02
25	2.185310e-02	1.220258e-02
26	3.591560e-03	1.363079e-02
27	-7.134893e-03	1.217316e-02
28	7.991824e-04	1.085936e-02
29	1.236772e-02	8.143138e-03
30	1.736754e-04	9.074310e-03
31	6.041051e-03	8.162719e-03
32	5.234273e-03	6.169179e-03
33	-2.994886e-03	7.889938e-03
34	1.665416e-03	6.960703e-03
35	2.734327e-03	5.382298e-03
36	2.680410e-03	5.690097e-03
37	-7.108218e-03	5.441397e-03
38	-9.386154e-04	4.485669e-03
39	6.257497e-03	5.366011e-03
40	-1.693449e-03	4.380117e-03
41	3.772659e-03	4.496287e-03
42	-1.040319e-03	3.636267e-03
43	3.945174e-03	3.695039e-03
44	1.297310e-03	3.039302e-03
45	1.980878e-03	3.078232e-03
46	2.739710e-03	2.554120e-03
47	2.877251e-03	2.847698e-03
48	1.674414e-03	2.357405e-03
49	1.241297e-03	2.310774e-03
50	9.050117e-04	1.903826e-03
51	1.251832e-03	1.773538e-03
52	-1.018102e-03	1.719922e-03
53	-6.930160e-04	1.512741e-03
54	8.485329e-04	1.387572e-03
55	3.245941e-04	1.105174e-03
56	-7.838545e-05	9.227293e-04
57	4.061746e-04	6.859389e-04
58	-3.586450e-05	3.578410e-04
59	-1.253838e-04	1.564614e-04
60	0.000000e+00	0.000000e+00
61	0.000000e+00	0.000000e+00
62	0.000000e+00	0.000000e+00
63	0.000000e+00	0.000000e+00
