0	1.602236e-02	6.354087e-03
1	3.540968e-01	2.906472e-02
2	5.038995e-01	3.560832e-02
3	5.206262e-01	3.646022e-02
4	4.685517e-01	3.529911e-02
5	4.784109e-01	3.340807e-02
6	3.619789e-01	3.059092e-02
7	2.879159e-01	2.729905e-02
8	2.464049e-01	2.468206e-02
9	2.182279e-01	2.300530e-02
10	0.000000e+00	0.000000e+00
11	3.766462e-01	3.066193e-02
12	3.222651e-01	2.830729e-02
13	2.884553e-01	2.641015e-02
14	2.097341e-01	2.469539e-02
15	1.119601e-01	1.653839e-02
16	2.268201e-01	2.232264e-02
17	1.728279e-01	2.074493e-02
18	1.310320e-01	1.939657e-02
19	1.238640e-01	1.786471e-02
20	1.185338e-01	1.650997e-02
21	4.754201e-02	1.099976e-02
22	9.065637e-02	1.470008e-02
23	7.905207e-02	1.365166e-02
24	5.050741e-02	1.251080e-02
25	4.611835e-02	1.160660e-02
26	5.537696e-02	1.284982e-02
27	6.019883e-02	1.146705e-02
28	4.494558e-02	1.026328e-02
29	2.597651e-02	7.659431e-03
30	3.654913e-02	8.566090e-03
31	2.198212e-02	7.768613e-03
32	1.033227e-02	5.821378e-03
33	2.328933e-02	7.465829e-03
34	1.239787e-02	6.565988e-03
35	1.111790e-02	5.157440e-03
36	1.725118e-02	5.333350e-03
37	5.660534e-03	5.137158e-03
38	7.780565e-03	4.222892e-03
39	7.061402e-03	5.128589e-03
40	1.277749e-02	4.204895e-03
41	8.450329e-03	4.259717e-03
42	4.173601e-03	3.458815e-03
43	6.156124e-03	3.543178e-03
44	2.816232e-03	2.837328e-03
45	6.381131e-03	2.928255e-03
46	8.135909e-04	2.423679e-03
47	2.167564e-03	2.680661e-03
48	1.883986e-03	2.249054e-03
49	1.470491e-03	2.221878e-03
50	-1.242478e-03	1.816604e-03
51	-3.045795e-04	1.680867e-03
52	2.293589e-04	1.639074e-03
53	1.041443e-03	1.425497e-03
54	2.407354e-03	1.335458e-03
55	1.334168e-03	9.931976e-04
56	-7.660640e-05	8.356948e-04
57	4.510626e-04	6.617113e-04
58	-5.370692e-06	3.672448e-04
59	4.495682e-05	1.422742e-04
60	0.000000e+00	0.000000e+00
61	0.000000e+00	0.000000e+00
62	0.000000e+00	0.000000e+00
63	0.000000e+00	0.000000e+00
