0	2.144964e-02	6.637455e-03
1	2.895511e-01	3.075822e-02
2	4.625622e-01	3.754854e-02
3	4.567823e-01	3.844569e-02
4	4.626682e-01	3.748758e-02
5	3.764665e-01	3.498876e-02
6	3.045136e-01	3.219967e-02
7	2.886116e-01	2.856834e-02
8	2.087458e-01	2.602227e-02
9	1.880092e-01	2.419439e-02
10	0.000000e+00	0.000000e+00
11	3.334254e-01	3.217941e-02
12	3.069782e-01	2.974049e-02
13	2.531645e-01	2.787850e-02
14	2.303525e-01	2.599686e-02
15	9.456262e-02	1.744104e-02
16	2.105962e-01	2.351447e-02
17	1.605213e-01	2.189129e-02
18	1.183048e-01	2.032699e-02
19	1.108329e-01	1.889619e-02
20	9.574734e-02	1.754549e-02
21	5.441006e-02	1.156351e-02
22	6.914724e-02	1.549354e-02
23	8.096670e-02	1.437569e-02
24	6.231816e-02	1.318729e-02
25	5.633872e-02	1.220258e-02
26	5.121119e-02	1.363079e-02
27	4.943990e-02	1.217316e-02
28	4.276872e-02	1.085936e-02
29	1.798542e-02	8.143138e-03
30	3.143907e-02	9.074310e-03
31	2.355915e-02	8.162719e-03
32	1.486205e-02	6.169179e-03
33	1.345239e-02	7.889938e-03
34	9.303421e-03	6.960703e-03
35	1.348854e-02	5.382298e-03
36	6.172334e-03	5.690097e-03
37	1.277389e-02	5.441397e-03
38	1.375031e-02	4.485669e-03
39	1.088167e-02	5.366011e-03
40	3.371799e-03	4.380117e-03
41	1.073529e-03	4.496287e-03
42	-1.445475e-05	3.636267e-03
43	5.146930e-03	3.695039e-03
44	1.968584e-03	3.039302e-03
45	3.465594e-03	3.078232e-03
46	7.540584e-04	2.554120e-03
47	3.695943e-03	2.847698e-03
48	1.700867e-03	2.357405e-03
49	9.456157e-04	2.310774e-03
50	1.181631e-03	1.903826e-03
51	-6.977148e-04	1.773538e-03
52	1.410128e-03	1.719922e-03
53	1.941242e-03	1.512741e-03
54	2.681153e-03	1.387572e-03
55	5.823998e-04	1.105174e-03
56	5.012971e-04	9.227293e-04
57	6.333002e-04	6.859389e-04
58	-5.731883e-04	3.578410e-04
59	1.230369e-05	1.564614e-04
60	0.000000e+00	0.000000e+00
61	0.000000e+00	0.000000e+00
62	0.000000e+00	0.000000e+00
63	0.000000e+00	0.000000e+00
