0	-1.368746e-03	1.195305e-02
1	-7.454116e-02	5.432114e-02
2	2.419577e-02	6.679769e-02
3	-4.482869e-02	6.786076e-02
4	-3.281219e-02	6.599617e-02
5	-1.592112e-02	6.199526e-02
6	4.691797e-02	5.702673e-02
7	3.456497e-02	5.101998e-02
8	2.507220e-02	4.650451e-02
9	-2.227869e-02	4.348248e-02
10	0.000000e+00	0.000000e+00
11	6.411736e-02	5.778330e-02
12	4.773523e-02	5.284539e-02
13	1.077815e-01	4.971173e-02
14	-2.014894e-04	4.687629e-02
15	4.726583e-02	3.115453e-02
16	1.348965e-02	4.208677e-02
17	2.597461e-02	3.947575e-02
18	7.183868e-03	3.632004e-02
19	4.499005e-02	3.385409e-02
20	-1.704276e-02	3.124177e-02
21	1.394806e-02	2.082574e-02
22	2.254610e-02	2.780517e-02
23	7.670875e-03	2.596320e-02
24	1.692954e-02	2.384438e-02
25	3.003196e-03	2.188058e-02
26	9.281799e-03	2.417464e-02
27	3.245308e-02	2.164435e-02
28	-2.928467e-03	1.949407e-02
29	4.562877e-03	1.452720e-02
30	1.514575e-02	1.625315e-02
31	2.821430e-03	1.452082e-02
32	4.959870e-03	1.092820e-02
33	-1.634411e-02	1.410041e-02
34	-5.511325e-04	1.241763e-02
35	-2.475462e-03	9.690330e-03
36	5.300984e-03	1.008285e-02
37	8.071654e-03	9.731367e-03
38	2.714179e-03	8.048962e-03
39	4.618324e-04	9.690923e-03
40	9.261640e-04	7.922920e-03
41	-2.652275e-03	8.023365e-03
42	-2.366086e-03	6.592156e-03
43	1.731689e-03	6.632917e-03
44	2.537627e-03	5.390001e-03
45	7.037213e-04	5.504233e-03
46	-3.790686e-03	4.510534e-03
47	1.437447e-03	5.072258e-03
48	-6.163898e-03	4.218519e-03
49	-2.418298e-03	4.180169e-03
50	1.641754e-03	3.400084e-03
51	1.675000e-03	3.107140e-03
52	6.111959e-05	3.108380e-03
53	-5.321623e-04	2.698857e-03
54	2.582032e-03	2.515860e-03
55	-7.462781e-04	1.960971e-03
56	-1.677960e-03	1.637743e-03
57	3.095720e-04	1.246681e-03
58	8.195389e-04	5.954124e-04
59	-6.751110e-05	2.325483e-04
60	0.000000e+00	0.000000e+00
61	0.000000e+00	0.000000e+00
62	0.000000e+00	0.000000e+00
63	0.000000e+00	0.000000e+00
